followers_count,friends_count,Bot_or_Not
8,0,1
0,0,1
307,388,0
16391204,942,0
46,0,1
314,147,0
244,0,1
31,152,1
807,613,0
11,11,1
1,0,1
3450,2406,0
777,1361,0
340048,10410,0
7110,2406,0
671,1107,0
786,1012,0
97,150,0
317,2,1
226815,295,0
1284214,278,0
205,170,0
131,357,1
2921,1987,0
1213984,9479,0
3011,1491,0
21,0,1
11,0,1
456,393,0
18501,12532,0
8,816,1
190301,1592,0
11,35,1
21254,2062,0
174,1185,0
2778,427,0
12468,454,0
1252,643,0
303,468,1
1096,1754,0
1213211,155,0
2455,1710,0
3774,500,0
82,557,0
16,107,1
70038,1016,0
1895706,1539,0
99,0,1
5818,6155,0
8,0,1
149,240,0
171030,169,0
19,0,1
61,129,0
1421,248,0
9,0,1
0,0,0
0,0,0
4,16,1
0,0,1
21,0,1
2,0,1
259,258,0
825,1087,1
74,451,0
57,271,1
3,126,1
93947,3679,0
169,272,1
2058,1220,0
186,460,1
1022674,290,0
67,231,0
10,170,0
2344530,193,0
231,1244,0
664886,823,0
17,249,1
460944,219,0
20203,315,0
11286,12105,0
21,5,1
232,258,1
11,193,1
3568,4248,0
5580145,816,0
52,71,0
1010023,834,0
128962,267,0
4333,4268,1
204,763,0
72,444,0
702,567,0
535,319,0
801,2198,0
118,429,0
653,484,0
15,37,1
8,1,0
3668,1492,0
10,228,1
929,1045,1
667,682,0
16,114,0
1923591,1782,0
7138,658,0
2692033,70,0
5033,6,1
0,48,1
300,626,0
117,0,1
429,809,1
85,914,1
127344,738,0
5,493,1
867,415,1
19,278,1
376,404,0
3,6,1
15,20,0
1153,932,0
156872,161,0
1267597,14,0
7,61,1
12,6,1
49,0,0
2,0,1
1696,1154,0
50,94,1
1182,4082,1
980,0,1
5,99,1
208,259,0
1,0,1
550,2944,1
55,288,0
431,744,1
322,305,0
19,13,1
0,0,1
434,325,0
2453,1569,0
1348,1000,0
10,136,1
259,1803,1
50,0,1
106,157,0
61,371,0
363,648,1
131,1082,0
62,206,0
23,0,1
1139,3627,0
83084,86749,0
21994,452,0
2204,273,1
1164688,640,0
68,22,1
1065,847,0
8,0,1
1147,426,1
7,16,1
544,107,1
2243375,97,0
28,90,0
130,0,1
0,0,1
176,933,0
0,0,0
0,0,0
2563,1973,0
10,0,1
2812,0,1
5,62,1
74,814,0
1895,246,1
211,585,0
272,511,0
117,679,0
176,489,0
4633500,64,0
1474,891,1
1014472,448,0
9,108,1
152,217,0
123,324,0
525,462,0
388,485,0
23,0,1
834,1287,1
143,236,0
24,149,0
615,569,1
123,108,1
2410300,367,0
73,253,1
228,0,0
1173,1130,0
129,0,1
358,493,0
687279,1077,0
38,194,1
189,51,1
134,131,0
126,74,0
1027,1358,1
5589,4787,1
593,503,0
31,0,1
14,211,1
94419,2455,0
6021,1115,0
1085,403,0
7,18,1
1147,5002,0
398,0,0
3516,3766,0
22827,895,0
571,242,0
927,1643,1
3520204,314,0
4149656,1026,0
254279,2973,0
214,926,0
25,0,0
2,23,1
243,0,0
12145,1453,0
219,609,0
29,14,1
1,0,0
46,110,1
1315,3467,1
1508669,3620,1
108,553,1
541,511,1
14605,1062,0
6,0,1
30101304,731,0
1504257,689,0
371,585,0
5552,1631,0
36,0,1
5,0,1
469,1637,0
45268,734,0
1,0,1
2,2,1
393,1114,0
7,23,1
527,397,0
54,504,0
1782,2420,0
98,86,1
1469357,236,0
12,31,1
412,262,0
359209,12,0
762,170,0
91,94,1
224899,28,0
520,207,0
14254,957,0
108,535,0
16,0,0
9035,382,0
10237709,1767,0
254,0,0
0,0,1
9519,9225,0
2,1,1
9943137,541,0
0,0,1
28,52,1
1,0,1
1,0,1
31,0,0
974669,1,1
6006268,103,0
818,1759,0
27,0,0
335534,6698,0
508,925,0
16,0,1
370,502,0
8,20,1
1256972,726,0
303,467,0
3365,90,0
24336,3392,0
334,4,0
179,308,0
67,125,0
2012,4981,0
140,0,0
415,0,1
47378,2149,0
1234541,3797,0
1631,996,0
10016496,286,0
4803127,806,0
2567,3193,0
19,33,0
25,0,1
126,251,0
13,57,1
35,0,1
1206,1022,0
2041,3536,0
46,52,0
920,0,0
8,90,1
95,766,0
4773266,109,0
3543685,140,0
17443,2409,0
14,0,1
57,0,1
5468,2815,0
11,0,1
9,0,1
115,291,0
555737,2456,0
1,0,1
653,767,1
7056,928,0
29,408,1
5967,5666,0
103278,10927,1
3882,2064,0
72825,122,0
146,193,0
108730,11,1
16027,1457,0
11,76,1
16972,2231,1
40,495,0
302492,1564,0
188,206,1
379,879,0
4,82,0
556,438,1
2234,1612,0
60863,5193,0
14,19,0
22,72,1
3339703,2360,0
326,471,0
72,137,1
97,425,0
352,291,0
40090,2965,0
115531,310,0
1461,350,0
9,0,1
724,189,0
183,187,0
191,0,1
2415,813,0
11418,2571,0
1349064,760,0
2276102,1351,0
6319,961,0
10,0,1
11091,3409,0
77,357,1
64,0,1
95,419,0
9,69,0
1116097,1153909,0
175,1756,1
2302,2260,0
1072,1627,0
900,876,1
503,717,0
75407,33478,0
263,378,0
18,0,1
13,0,0
8,0,0
236,453,0
2078,416,0
0,0,1
699,1097,0
68,633,0
4,73,0
3167,4730,0
136,938,0
5,46,0
388,534,0
886494,88,0
25206,10323,1
13,0,1
118,104,1
5,33,0
842588,337,0
482,1414,1
4,0,1
42,0,0
111856,28,0
1557,1841,0
2630,1961,0
194,331,0
815,151,0
1036,1177,0
1286,1520,1
782877,724,0
616,30,0
22,0,1
0,50,1
204,709,0
62,373,0
27013,8013,1
87893,3366,1
2,110,1
15,0,1
253085,570,0
429,447,0
1657227,180,0
470,315,0
708757,211,0
27,0,1
225,136,0
15,138,0
35,34,0
2154,555,0
380330,977,0
2235536,335,0
11,21,1
43175,498,0
117355,860,0
11833,424,0
178,472,0
0,0,0
7360289,1321,0
37178,6961,0
36,40,1
196,0,1
1400,1100,0
10675,542,0
454,3871,0
12,0,1
360,912,0
8,79,1
12584,12478,0
240,1238,0
93,507,0
6,0,0
221,307,0
14138,10351,0
65695,175,0
135,340,1
3546,334,0
2336,3384,0
479,3308,0
707460,2844,0
524,585,0
18650,15444,0
685833,398,0
1455815,348,0
8,91,1
408,467,0
135,1077,0
296,558,0
3009650,73,0
1353,4006,1
438022,1925,0
99,0,0
265,1368,0
77557,81178,1
1147,4523,0
68,122,0
1558122,996,0
10443,29,0
4,0,1
15097,327,0
372,742,0
3,0,0
909,720,0
614,871,0
1679,1965,1
11759075,511,0
251,1783,0
243,260,0
118,128,0
9,290,0
12,32,1
925,857,0
201,1770,0
63,188,0
1887184,518,0
78,314,0
98,30,0
1496,715,0
230,500,1
27,116,0
2576,213,0
1018799,441,0
2,0,1
1,0,0
255748,570,0
14,0,1
389,817,0
3204263,6961,0
2643217,1116,0
2555,508,0
688,1699,0
11023,835,0
9,0,1
697,1814,1
39628,1334,1
2,45,1
205,229,0
86485,95039,1
58414,262,0
26,0,1
11,0,1
7755,2155,0
216,614,0
463,2058,0
1228,319,0
3166,956,0
807,875,0
49587,529,0
19,23,0
154882,159,0
428,507,0
246,752,0
0,0,0
450,509,0
784,928,0
213,0,1
0,0,0
152729,312,0
216320,575,0
4290,4807,0
43,59,1
0,0,0
45,345,0
3,36,0
447,1921,1
32554,3417,0
1,0,1
36,172,0
991225,147,0
77,247,0
67834,360,0
236,399,1
748297,1018,0
1388375,309,0
8044,2307,0
459795,152,0
252,21,0
332,329,0
505079,721,0
25,603,0
2,0,1
486,1741,0
341,808,0
0,137,1
137,125,0
4318,702,0
4,22,1
8,87,1
93551,1253,0
1170,463,0
852,0,1
4642,83,1
311191,6,0
16210,806,0
345,162,0
43,46,0
1000,862,0
0,0,0
50,528,1
1075,1493,0
12421,237,0
11,0,0
13,2,1
3451,4195,0
3598,2663,0
522137,1040,0
1180,1035,0
1728,734,0
44,191,0
150,0,0
1166,1734,0
144,232,0
0,2,1
1550,106,0
59,313,1
629,2727,0
597,2162,0
2394363,473,0
75,61,0
2,0,1
450,1822,0
223308,946,0
5,91,0
955009,231,0
1495907,400,0
195,0,0
326,560,0
2309,406,0
13,38,1
1245,340,0
226840,184,0
8,0,1
12,13,1
447,1962,1
1,0,1
659,296,0
2083189,855,0
145,168,0
1179752,504,0
1036198,470,0
1,17,1
1248868,2780,0
26,1098,0
612,68,0
5454,875,0
935303,105,0
40,82,0
399,311,0
1378,1783,0
1,0,0
47,870,1
20,76,1
38,333,1
2691269,770,0
1234379,1756,1
916,1666,1
65,0,1
4,8,1
20,50,1
869,646,0
484967,414,0
435,305,0
1100,443,0
1604,1566,0
661768,300,0
197,0,0
4074,4483,0
755,618,0
8,516,0
1775164,154,1
228,989,0
116,0,1
1752188,755,0
393,653,0
1529,4011,0
67,261,0
11,0,1
1154,327,0
92,121,0
4580,4672,0
3,16,1
7711,5754,0
1770619,527,1
93,0,0
30,0,1
977,1821,0
283,337,0
19314,599,0
667,3153,0
12,9,1
23965,16162,0
788,794,1
848,777,1
9,0,1
0,0,1
308,214,0
667,719,0
1510124,91,0
989,1126,1
0,0,1
349,2325,0
7993554,741,0
259,447,0
2398385,35,0
185,289,0
13585,12339,0
21,0,1
13,0,1
50,397,0
118,106,0
414594,5796,0
1,11,0
17,71,0
654,864,0
0,0,1
6100025,87,0
11,31,1
585,1000,0
942525,667,0
13244,270,0
121,108,0
176,978,0
0,0,0
9,39,1
375,412,0
27147,1008,0
12,0,1
39,660,1
19,333,0
47755,564,0
151,644,1
2532,1912,0
95,146,0
44,89,1
464,47,0
0,192,1
3353983,1011,0
300,396,1
321,2451,0
20,875,1
430,1300,0
45,0,0
2347517,253,0
1130,1386,1
220312,6234,0
363,631,0
15410,211,0
268,236,1
634,170,0
2284,1630,0
2985479,230,0
0,0,0
119,582,0
2185,449,0
173,576,0
390,2115,0
400,91,0
34704055,55,0
451,290,0
101672,1317,0
82,121,1
1242,1177,1
37,392,1
16,3,1
306922,329,0
4344666,914,0
335187,0,0
13102,2124,0
85,521,1
50,306,0
0,0,1
68,558,1
1747612,111,0
33,89,1
17,0,1
1,0,0
59,328,0
6738,2905,0
1046802,67,0
139880,843,0
1180,1824,0
142218,141106,1
1033234,482,0
105649,437,0
600319,2160,0
8,0,1
691,518,0
13608823,1474,0
480,447,0
289989,760,0
4,0,1
23877,351,0
2825,2003,0
38,0,1
2,20,1
220140,625,0
6866,7,1
4,0,0
14,0,1
574,1378,0
41,0,1
1215,1750,0
100081,4058,0
1545,618,0
19,23,1
16,14,1
3,0,0
23,240,0
123,305,0
30,1,1
257,189,0
176,241,0
498,522,1
718261,416,0
1013,566,0
681189,58,0
1237,435,1
1656984,127,0
84819,385,0
1005,1234,0
635,393,0
1,0,0
14,0,1
3,0,1
16,856,1
18,0,1
12,199,1
6,101,1
200,353,0
828719,667,0
5076,1973,0
178,533,0
1224,1879,1
115,151,0
220,750,0
174,386,0
297712,4879,0
506,310,1
2,0,0
435,519,0
547,740,0
10,0,1
320,0,1
40,3,1
3343391,42,0
189,839,1
1227,1060,0
1736,3557,0
194,97,0
26804,2753,0
3,0,1
1870,332,0
355171,4975,0
1280621,209,0
1578556,196,1
1058,735,0
6,37,1
0,0,0
0,0,0
564,0,0
633,901,0
55,115,0
0,0,0
49,500,1
3367,902,0
3179,4996,0
135,132,0
2435,2542,0
52,4,1
1089,1132,0
1693280,284,0
898,675,0
468,633,0
1208910,1086,0
727,4995,0
1135,1795,0
6,0,0
2636746,1729,0
194,602,0
14844,250,0
415,464,0
1097,201,1
171,251,1
14,35,1
209,231,0
489290,2705,0
98,648,0
5032,407,0
1340,1125,1
977,1112,0
299592,357,0
1007857,2332,0
2529,2263,0
95,427,0
3406,1404,0
863,331,0
226,440,0
70405,139,0
23,30,1
374,475,0
158969,155,1
1084,1468,0
6061,0,0
532,806,0
96,3,1
5160,599,1
467,313,0
173,256,0
16,138,1
332,920,0
1695,708,0
153,38,0
916439,93,0
8,109,0
1,24,1
5,0,1
4716,1677,0
730,698,0
13,2662,1
3,3,1
1419,387,1
41,453,0
1003929,130,0
1413,1925,0
994,0,1
1139,124,0
655,188,0
11356,10111,0
60,129,1
251,294,0
32152575,1,0
16321,837,0
1768363,278,0
2280,3331,0
1,0,0
1,0,0
427,564,0
231,63,1
54,200,0
4,0,0
95197,3113,0
24,98,0
174,0,1
13,41,1
254,589,0
270,170,0
3728,1755,0
1151,660,0
3,0,1
2467473,829,0
3152,1816,0
4,164,0
261,653,0
21,18,1
113553,288,1
1,0,0
249,595,0
2068910,2169597,1
158,365,0
21,40,0
447,1002,0
43,109,1
294,231,0
0,0,1
2950,166,0
112614,52762,1
18,0,1
68,214,0
307,994,0
949,684,0
166271,695,0
12,40,0
375,400,0
2306,5001,0
69,0,1
13,350,1
22,39,1
161974,2270,0
3791971,453,0
59863,158,0
55,85,0
2,0,1
17583,916,0
17,54,1
6672,979,0
5610,1618,0
45,50,0
497,538,0
704,629,0
93,0,0
793826,367,1
1149071,1203323,1
143383,54916,0
4,21,1
139,250,0
382,1934,0
102,666,1
197932,1127,0
2069,2107,0
13,18,1
1021837,177,0
1044028,893,0
2121,5000,0
335,617,0
1087896,199,0
10,19,1
2,0,0
19,0,0
324318,78,0
581645,1708,0
164,384,0
10,23,1
23205697,1,0
14,0,1
1140978,495,0
481,778,0
19,0,1
5,0,1
1435987,101,0
273,765,0
2313,1421,0
2,0,0
440,100,0
202,875,0
35,50,1
273,263,1
422,381,0
1386,643,0
8,37,1
3,0,0
17,0,1
2447855,392,0
816,724,0
22,66,1
9,32,1
9649,956,0
3885,3352,0
43,0,1
120,273,1
385,201,0
27729,258,0
86,75,0
16,0,1
104,172,0
2456,1904,0
195,2535,1
13,203,0
19,58,0
838207,691662,1
46,323,0
0,0,0
112,533,0
235,88,0
26,196,0
72,182,1
193591,207489,1
1073,2147,0
762,425,0
64784,10820,0
31,120,0
249450,235810,0
41992,1044,0
74087,68272,0
7417,5097,1
13899842,646,0
176992,1061,0
67,687,0
519,406,0
2023,133,1
0,0,0
49557935,1109,1
874,901,0
3,43,1
29643,8514,0
823,436,0
998385,698324,0
438777,823,0
13,0,1
1785,0,1
0,0,0
1045,1391,1
85,136,0
434,2416,1
0,2,1
675,652,0
232,598,0
12672065,49116,0
71662,2083,0
726756,199,0
0,0,1
132,125,0
73026,3207,0
10,72,0
14676,4097,0
34,207,0
75,6,0
78,0,1
347,405,0
58,0,1
3881,4740,0
8,0,1
1153,4007,0
7,0,1
259,479,1
12740,0,1
1914,2200,0
257,0,1
868740,46334,0
18,0,1
2,0,0
53,97,0
6,0,1
21,153,1
10,371,1
601768,78,0
281,280,0
304,1620,0
1579,1006,0
83887,6416,1
208208,210496,0
9,0,1
27,0,1
6457,302,0
135,0,0
1274801,499,0
16,10,1
18,0,1
27,0,1
0,0,0
79,21,1
12999,12967,0
249,990,0
4475802,139,0
10,0,1
95,872,1
992,471,0
140120,61,0
1,112,1
49,133,1
122,0,1
167,214,0
10,25,0
82,835,0
668,668,0
901,778,0
655208,788,0
8,0,1
0,0,0
127,413,0
59,100,1
23485,366,0
3190,4998,0
2408,307,1
8,0,1
15,0,1
2,0,1
425,814,0
85,211,1
184,454,0
1720993,981,1
576,421,1
19,13,1
0,0,0
2688,1997,0
687500,21164,0
1660965,277,0
344849,432132,1
522,316,0
12,36,1
11519,979,0
147,159,1
3,0,1
9,0,0
95,0,1
85,63,0
196,1517,0
271,450,1
129014,1201,1
67,0,1
1990,612,0
64,40,0
69192,1168,0
527,531,0
2552943,475,0
1089,899,0
810,3814,0
457,881,1
177,511,1
357,0,0
167,2,0
24653,21076,0
1296396,313,0
3975,1214,0
1,135,1
436,1352,0
25123,982,0
19,80,0
21,124,1
943399,310,0
2,0,0
40,863,1
0,0,1
1135,1527,0
0,0,1
199,443,0
269,2,1
8,143,1
0,0,0
0,0,1
283,265,0
689624,2095,0
598,108,0
996,721,0
1498,668,0
206633,132781,0
293,1121,0
6,12,1
264,212,0
0,21,1
130,102,0
147,460,0
194,81,0
20,62,1
10,34,1
11,30,1
26,0,1
1,0,1
27207,330,0
1357,2382,0
56,2638,0
72,4,1
98,0,1
24,92,1
29,180,0
0,0,1
8,50,1
461265,18479,0
2310,598,0
1057,1,1
143,273,0
24,101,0
587,442,0
777276,580,0
5780,2870,0
6,11,1
1,10,1
2,0,1
3591,2059,0
7261,186,1
137464,85046,1
58,53,1
8,97,1
36,210,0
149506,132999,1
609661,709374,1
97,93,0
61,433,0
662,569,0
2444,4,1
25,0,0
269,734,0
36,9,1
2168,398,0
49,534,1
4073,4674,0
347,556,0
0,36,1
5,597,1
206,443,1
2046,4994,0
87,159,0
166,121,0
16,0,1
45108,89,0
17,25,1
1448253,3243,0
120686,339,0
10,84,1
1251,0,0
108266,277,0
17,41,1
340,339,0
166,487,1
833,1041,0
240,686,0
335,607,1
757,29,0
0,0,1
27,105,1
105745,1014,0
232,191,0
55,290,1
584,0,1
84523,4427,0
1338975,919,0
151,190,0
4,0,1
26,1057,1
12,0,1
126280,9744,1
5,147,1
98,6,0
3,0,1
509,738,0
197,0,1
876,1716,1
3978612,2826,0
37,0,1
123,364,0
5,36,1
239,2171,0
9,179,1
1459,1112,1
1121,688,0
250,840,0
1193,1481,0
709,491,0
63,218,1
44,452,0
587,393,0
206,0,1
0,0,1
8,36,1
2462682,296,0
1327,872,0
10034,3411,0
186,1,1
227675,77152,0
133,493,0
285,238,1
9951,1130,0
154,197,0
147,678,0
6,8,1
275,0,0
811,618,0
168,201,0
15,79,1
1129,969,0
1,0,0
30,126,1
2189106,418,1
2536,1830,0
438,186,0
212,0,0
0,19,1
814557,190,0
17,52,1
349,407,0
1,0,1
411,1019,0
307,564,1
15,0,1
934,2907,0
1848,565,0
986,2050,0
35,0,1
1123,910,0
452,0,1
1836449,2819,0
30,0,1
22,40,1
106,342,0
3379,4758,0
26,0,1
13972,5439,0
36,0,1
0,28,1
17,0,1
9181,3191,0
5,0,1
55375,56745,0
1092495,304,0
2361,913,0
380189,839,0
193,644,0
74,248,0
63,793,0
0,0,0
6601,4948,0
16,72,0
497,1881,1
77767,256,0
629,56,0
352,306,1
1664121,245,0
5171,171,0
206,644,0
134099,16725,1
2,43,1
2,0,1
393,1061,0
14,0,1
202341,323,0
1128,415,0
102,835,0
7,0,1
2455,803,0
2,20,1
10483,14146,0
13,0,1
26863,1952,0
10165,540,0
18,81,1
981045,76,0
14,0,0
890,158,0
34,0,0
170,472,0
127108,680,0
31,0,1
9563,4585,0
409,947,0
6098,2351,0
751,509,0
1664048,1512,0
514,957,0
62,203,0
111,128,0
2132840,392,0
13,65,1
118745,523,0
19,70,1
8,0,1
4638,3887,0
139882,6545,0
260648,445,0
17,0,1
1009,1234,0
1230,1351,0
105058,495,0
3494,3028,0
1468,993,0
3189726,1066,0
3154,967,0
0,0,0
30415,242,0
31606,1775,0
2124316,218,0
8616698,78,0
492,3,1
16,169,1
5542,801,0
595,143,0
1,0,1
17,0,1
1277687,487,0
210461,511,0
11,6,1
315,718,0
930,757,1
10214,5181,0
159,119,1
1370986,298,0
44,542,1
13231,61,0
386125,458,0
103,172,0
58,0,0
133,621,0
1925,727,0
23872,6491,0
4,11,1
13243,376,0
4075,4079,0
12866,6470,0
14,188,0
41,92,0
20774,1857,0
1312,734,0
0,0,1
636,1353,0
1354,66,0
334,75,0
75,522,0
3014408,349,0
914259,55,0
1520,0,0
0,0,1
66180,1090,0
2927895,178,0
849,834,0
0,0,1
578,375,0
3118,811,0
51,26,0
33,0,1
16574,956,0
260,588,1
374,221,0
328939,334,0
51,721,0
11508,5875,0
75292,1360,0
1534,5001,0
299421,0,1
7017,1007,0
16,33,1
243,4,1
154,150,0
1,0,0
32,722,0
47,0,1
8695,519,0
44,381,1
6,31,1
2,20,1
23,0,1
56,0,0
14,279,0
273,73,0
287,466,0
18,32,1
149,261,0
44,184,0
774632,73,0
203,439,0
90454,91929,0
3744,1141,0
26,225,0
14,886,1
175,430,0
31,0,1
1911521,17149,0
33983,847,0
1100762,522,0
246,390,0
596,102,0
13,42,1
347,286,0
5238,147,0
895,503,1
22,27,1
1570,1362,0
668,981,0
261616,1103,0
359,373,0
426,657,0
836232,2850,0
196446,332,0
9944,273,0
1255796,581,0
240,470,0
94,802,0
24,274,0
195,1559,0
11,0,1
373,2249,0
90,0,0
90,370,1
78,119,0
356,82,0
1903,733,0
16853,607,0
1668588,341,0
96,0,0
223,212,0
1020888,684,0
1020,1488,0
2,0,1
244,254,0
209,167,0
5,58,1
237,186,0
954517,562,0
23,233,1
1616,1408,0
1539503,513,0
158508,25652,0
4139,1222,0
108,0,1
223,397,1
44273,43111,1
3787720,2262,0
15,0,0
8,0,1
2237,213,1
65,792,0
294769,3341,0
1690,212,0
2344385,287,0
226,665,1
4,0,1
181,254,0
87,76,0
50403,1400,0
29915,0,0
3291,1587,0
1829836,1091,0
23,0,1
226,217,0
18,15,1
3008,511,0
11,64,0
48,34,0
2545,2834,0
26283,533,0
3124,1112,0
4,0,1
827,332,0
99488,108054,1
303125,97,0
15,41,1
36,144,0
154,197,0
1,0,1
135,405,0
116,0,1
2666,142,0
3974,1003,0
62,172,0
1490295,138,0
224,274,1
713,615,0
0,0,0
66,222,0
22,46,1
4,0,1
16,34,1
0,0,1
0,0,1
49,30,0
826274,998,0
946,1958,1
140,7,1
3,2,1
1495,1373,0
10,0,1
1071,0,1
3443,332,0
90,355,1
59,1520,1
431,538,0
39,0,1
177,166,0
209,861,0
599,473,0
2002,699,0
57,0,0
988128,247,1
98201,344,0
8,0,1
159287,3415,0
3,0,1
80,533,0
11,0,1
109922,10019,0
28,93,1
5,17,1
1766,1573,0
481,360,0
1300,2109,0
1538687,21016,0
488,454,0
1858,2414,0
1215,310,0
8,89,0
23,2,1
75,99,0
4,0,1
78,0,0
42509,0,0
468,453,0
43,457,1
2,0,0
816,391,0
3810,395,0
1,0,1
122,239,0
62,196,0
229904,2404,0
1107,1545,1
778,2287,0
1091,1176,0
1802,666,0
480,180,1
10,0,1
385,357,0
586941,257,0
18,0,1
69,0,0
497757,226,0
13,93,0
4472668,619,0
16091069,29,1
370,410,0
24,223,1
8506,173,0
7,0,1
997212,365,0
21,172,0
23,0,1
21,2,1
730,1512,0
93,594,0
5939,5199,0
60,57,0
1417220,25,0
214,378,0
5270,455,0
129,222,0
217,1251,0
20,170,1
5019751,1,0
19403,17298,1
0,0,0
519,408,0
1086,462,0
9,40,1
847,1400,0
1249,1972,0
0,0,0
6,10,1
6025,163,0
58,277,0
193171,310,0
7,52,1
1031,1740,0
1199,732,0
530,229,0
22,102,0
199,2,1
13,87,1
34,0,1
95,740,0
127,248,1
345,1231,1
3915377,507,0
0,1,1
15044,1443,0
6045407,622,0
234,195,0
2439,1338,0
233,798,0
146,111,0
3587,1368,0
22,0,0
830940,1474,0
2056697,106,0
20,0,1
1,0,0
9,0,1
36,85,0
513,624,0
936,1026,0
24,309,1
68,295,0
3060,1902,0
378818,292375,0
70,72,0
5085,1074,0
250012,395,0
2090,1147,0
482430,1729,0
353,380,0
951,304,0
1277647,466,0
3,140,1
1897172,360,0
4309037,218,0
11,1,1
1,0,1
87,218,0
128,108,0
91,1015,0
96,256,0
247,17,1
93,56,0
224851,1095,0
1356530,258,0
6,0,1
18,0,1
98,149,0
740485,372,0
2395628,254,0
1968173,307,0
60,0,1
522,995,1
3017,790,0
1377417,167,0
742,3359,0
609,0,1
8,627,1
323,1805,0
26688,4259,0
239,248,0
23,101,0
5701,4607,0
0,2,1
9,0,1
146,132,0
2673716,536,0
5253,2125,0
121,505,0
388,243,0
17,0,1
830848,59,0
0,0,0
54,202,0
14584,628,0
39,206,0
373,316,0
3069,242,0
366053,301,0
208,206,0
76,885,0
278,692,1
80159,377,0
104,156,0
310,3871,1
0,46,1
187,0,0
172,258,0
606,1105,0
553,0,1
669,1331,0
7150,564,0
3,37,1
1392,315,0
94,235,0
40,2,1
1115,317,0
49,73,0
150,83,0
3371,1737,0
83,396,0
10,0,1
224,169,0
998,1367,1
35,0,1
10,48,1
1511503,393,0
592,3957,0
185,817,0
172,481,0
9,0,1
2180032,372,1
828,1018,1
51,206,1
76,55,1
1,0,0
1423,949,0
8,66,1
3,0,1
759,669,0
2064,4137,0
433,2257,0
354260,85,0
4395,4130,0
16,43,1
16,0,1
5097801,52,0
19189,17421,1
1676901,985,0
38,0,0
471584,1352,0
6,0,1
5,139,1
18208,358,0
21,30,1
0,0,0
55,103,1
91533,15331,0
92185,228,0
0,0,0
0,0,0
74,310,1
952436,348,0
145,118,0
51,33,1
4,0,0
2205949,79,0
174,1372,0
4402,1241,1
104277,9694,0
18,0,1
9495674,535,0
0,32,1
241,328,0
1088268,471,0
566,259,0
11776,748,0
16,0,0
47,102,1
5497,4169,0
821,1159,0
1908,10,1
2191,3750,0
3774588,0,0
85733,431,0
3,0,1
6,0,1
687,685,0
383,1686,1
20242358,672,0
139,737,0
1407259,7,1
109872,314,0
6,0,1
22,126,1
78,0,0
1558,1147,0
157,0,1
280,473,0
775,548,0
38,422,0
296259,10229,0
13,35,1
297,415,0
18,0,1
716,940,0
1,0,0
37,798,0
1,0,0
17,0,1
23,32,1
783,0,0
1295,680,0
0,0,1
9,36,0
17,0,1
1009,645,0
33347,791,0
1358,1693,0
5,69,1
1190484,467,0
7879399,621,0
26609,302,0
1043333,369,0
190,942,0
83,155,1
254018,45543,0
89032,1182,0
769,468,0
2379,2723,0
1593,268,0
19834,14841,0
49,117,1
106,36,0
932761,238,0
209441,366,0
471,2,1
6,10,1
66,696,0
10,34,1
66,140,0
284,437,0
0,213,1
5,33,0
28,0,1
168,284,0
44945487,375,0
12,0,1
463,928,0
2572187,1283,0
364,153,0
6,0,1
45,139,1
24,0,0
3342,791,0
1868021,75,1
313,558,1
9,1,1
12548,640,0
58,371,0
1687,1560,0
95726,282,1
130,49,1
76339,183,0
3541,105,0
11281,2806,0
2,0,1
105336,6919,0
810,393,0
3798,82,0
7,0,0
1783,522,1
76,57,1
5879,1312,0
6,42,1
1009853,76,0
35,157,0
1,0,0
658,0,1
8,0,1
202,107,0
302,314,0
632,1843,0
81,253,0
237,991,0
1917119,6134,0
39,115,0
866657,1357,0
21,54,1
202,365,1
2,0,0
194,513,0
2,0,1
306,0,1
7448483,31,0
0,0,0
0,0,0
1,6,1
6237,1570,0
1049,1523,0
17,0,0
330,365,0
1375,1958,1
101,62,0
3828501,898,0
1243,698,0
267,201,1
954709,3553,0
298,294,0
6440,861,0
3613,3208,0
3,82,1
224,509,1
138,0,1
2430,3236,0
329653,292,0
0,0,1
27,30,1
128280,0,1
1037,1257,1
139,0,1
8,2,1
786,158,0
310,2120,0
3033,4985,0
0,28,1
22,295,0
90,523,0
1463,2629,0
827605,355,0
618,708,0
13,45,0
663,18,1
5,23,1
114,92,1
144,254,0
0,35,1
808,758,1
682,409,0
240,353,0
1146987,472,0
141078,14,1
3191686,310,0
18,0,1
0,0,1
142,2486,0
2008,3318,0
4652,5605,1
574712,4510,0
5,56,1
16,87,1
382,86,0
13945,2382,0
33,70,1
243,2611,0
546963,282394,1
11837,11957,0
353908,325,0
56,80,0
1,43,1
2,45,1
357,0,1
93,197,1
33805351,15138,0
7,20,1
137,2,1
445,265,0
176,207,0
6,1,1
29,0,0
13792,5241,0
1281675,156,0
245162,153,0
1139,1019,1
434,363,0
1726,207,0
556022,7528,0
1860522,189,0
15116,984,0
22,50,1
330,368,0
1420,3189,0
112,119,0
101,304,1
87,996,0
40,13,0
467898,1059,0
127580,0,0
95,645,0
316,801,0
1,25,0
232,0,0
133,218,0
529,827,0
12538,6283,0
45,420,0
8,0,1
7807447,1278,0
11,0,1
86,82,0
361,271,0
2310894,456,0
160,157,0
19704101,43,1
1173,306,0
23,165,0
11,38,1
377,311,0
9,0,1
140,916,0
1587029,1677,0
12908,2844,0
